student_track_id,track_Name,date_enrolled,track_completed,days_for_completion,completion_bucket
2,"Data Analyst",2022-04-13,0,NULL,NULL
1,"Data Analyst",2022-03-01,0,NULL,NULL
1,"Data Scientist",2022-03-01,0,NULL,NULL
2,"Data Analyst",2022-03-01,0,NULL,NULL
3,"Business Analyst",2022-03-01,0,NULL,NULL
1,"Data Analyst",2022-03-01,0,NULL,NULL
1,"Data Analyst",2022-03-01,0,NULL,NULL
1,"Data Analyst",2022-03-01,0,NULL,NULL
2,"Business Analyst",2022-03-01,0,NULL,NULL
1,"Data Analyst",2022-03-01,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
2,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Business Analyst",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
2,"Business Analyst",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,1,0,"Same day"
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-23,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Business Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-07-26,0,NULL,NULL
1,"Data Scientist",2022-05-18,0,NULL,NULL
2,"Business Analyst",2022-06-21,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
2,"Data Analyst",2022-03-02,0,NULL,NULL
3,"Business Analyst",2022-08-22,0,NULL,NULL
1,"Data Analyst",2022-03-02,0,NULL,NULL
1,"Data Scientist",2022-03-02,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-05-08,0,NULL,NULL
2,"Business Analyst",2022-04-07,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
2,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
2,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
2,"Business Analyst",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Scientist",2022-03-03,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Business Analyst",2022-04-15,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
2,"Data Analyst",2022-03-04,0,NULL,NULL
3,"Business Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
2,"Business Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
2,"Business Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-04-05,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Data Scientist",2022-09-10,0,NULL,NULL
1,"Data Analyst",2022-03-04,0,NULL,NULL
1,"Business Analyst",2022-09-24,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-06-05,1,0,"Same day"
1,"Business Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-04-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-21,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
2,"Data Analyst",2022-04-24,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
1,"Business Analyst",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-05,0,NULL,NULL
1,"Data Scientist",2022-03-05,0,NULL,NULL
2,"Data Analyst",2022-03-05,0,NULL,NULL
3,"Business Analyst",2022-03-05,0,NULL,NULL
1,"Data Analyst",2022-03-21,0,NULL,NULL
2,"Business Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-08-17,0,NULL,NULL
1,"Data Scientist",2022-03-06,1,382,366+
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
2,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-04-05,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-06,0,NULL,NULL
1,"Business Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Business Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-06,0,NULL,NULL
1,"Business Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-08-18,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-04-21,0,NULL,NULL
1,"Data Analyst",2022-08-03,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-04-03,0,NULL,NULL
2,"Business Analyst",2022-06-21,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Business Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
2,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Scientist",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-07,0,NULL,NULL
1,"Data Analyst",2022-04-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
2,"Business Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
2,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Business Analyst",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Business Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
2,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
2,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Scientist",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-05-09,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-07-27,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-08,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
2,"Data Analyst",2022-03-17,0,NULL,NULL
3,"Business Analyst",2022-03-17,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
2,"Data Analyst",2022-05-12,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Business Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
2,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
2,"Data Analyst",2022-03-09,0,NULL,NULL
3,"Business Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
2,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Business Analyst",2022-09-30,0,NULL,NULL
1,"Business Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
2,"Business Analyst",2022-06-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Analyst",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-09,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-05-21,1,184,"91 to 365 days"
2,"Data Analyst",2022-08-12,1,94,"91 to 365 days"
3,"Business Analyst",2022-08-11,1,88,"61 to 90 days"
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-05-07,0,NULL,NULL
2,"Data Analyst",2022-05-07,0,NULL,NULL
3,"Business Analyst",2022-05-07,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Business Analyst",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Business Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
2,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Business Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-04-08,0,NULL,NULL
2,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
2,"Data Analyst",2022-04-11,0,NULL,NULL
1,"Data Analyst",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-04-08,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-03-10,0,NULL,NULL
1,"Data Scientist",2022-09-23,0,NULL,NULL
2,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Business Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Business Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Business Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
2,"Business Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-07-03,0,NULL,NULL
2,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-07-16,1,7,"1 to 7 days"
2,"Data Analyst",2022-07-23,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Business Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-04-08,0,NULL,NULL
1,"Data Scientist",2022-08-15,0,NULL,NULL
2,"Data Analyst",2022-08-17,0,NULL,NULL
3,"Business Analyst",2022-08-17,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
2,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Analyst",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-11,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Business Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
2,"Data Analyst",2022-03-12,0,NULL,NULL
3,"Business Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-06-08,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Scientist",2022-03-12,0,NULL,NULL
2,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-03-12,0,NULL,NULL
1,"Data Analyst",2022-06-10,0,NULL,NULL
1,"Data Scientist",2022-08-26,0,NULL,NULL
2,"Data Analyst",2022-03-24,0,NULL,NULL
1,"Data Scientist",2022-05-08,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-18,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
2,"Data Analyst",2022-03-13,0,NULL,NULL
3,"Business Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Business Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-18,0,NULL,NULL
2,"Data Analyst",2022-08-12,0,NULL,NULL
1,"Data Analyst",2022-03-25,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-05-10,0,NULL,NULL
2,"Data Analyst",2022-05-10,0,NULL,NULL
3,"Business Analyst",2022-05-10,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Analyst",2022-03-27,0,NULL,NULL
1,"Data Scientist",2022-03-13,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-29,0,NULL,NULL
2,"Business Analyst",2022-03-29,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-05-20,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-26,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-30,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Business Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-04-06,0,NULL,NULL
1,"Data Scientist",2022-03-31,0,NULL,NULL
2,"Data Analyst",2022-06-08,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-08-01,0,NULL,NULL
2,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Business Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
2,"Business Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Business Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Scientist",2022-03-14,0,NULL,NULL
2,"Business Analyst",2022-04-03,0,NULL,NULL
1,"Data Scientist",2022-03-18,0,NULL,NULL
2,"Data Analyst",2022-03-14,0,NULL,NULL
3,"Business Analyst",2022-03-18,0,NULL,NULL
1,"Data Analyst",2022-03-14,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Business Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Business Analyst",2022-03-17,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-18,0,NULL,NULL
1,"Data Scientist",2022-05-09,0,NULL,NULL
2,"Data Analyst",2022-05-09,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
2,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-19,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-21,0,NULL,NULL
1,"Data Scientist",2022-10-20,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-15,0,NULL,NULL
2,"Business Analyst",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-03-20,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-17,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Scientist",2022-03-15,0,NULL,NULL
1,"Data Analyst",2022-07-03,0,NULL,NULL
1,"Data Analyst",2022-10-04,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
2,"Data Analyst",2022-03-18,0,NULL,NULL
3,"Business Analyst",2022-03-18,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
2,"Business Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-19,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
2,"Data Analyst",2022-03-16,0,NULL,NULL
3,"Business Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-18,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Analyst",2022-03-17,0,NULL,NULL
1,"Data Analyst",2022-03-16,0,NULL,NULL
1,"Data Scientist",2022-03-18,0,NULL,NULL
2,"Data Analyst",2022-03-17,0,NULL,NULL
3,"Business Analyst",2022-03-17,0,NULL,NULL
1,"Data Analyst",2022-03-28,0,NULL,NULL
1,"Data Scientist",2022-03-17,0,NULL,NULL
1,"Data Scientist",2022-03-17,0,NULL,NULL
2,"Data Analyst",2022-03-17,0,NULL,NULL
